Round;Timestamp;AccX;AccY;AccZ;Acc Vector a;
1;07:02:35:442;0.1592144;-0.08020575;10.251971;10.253521198127462;
1;07:02:35:452;0.21667525;-0.10175357;10.304645;10.30742469510279;
1;07:02:35:462;0.20470424;-0.12928689;10.33098;10.333816968203193;
1;07:02:35:473;0.260968;-0.20590134;10.289082;10.29444960884376;
1;07:02:35:483;0.23822308;-0.23822308;10.195708;10.201273027152627;
1;07:02:35:494;0.18794483;-0.22625206;10.244789;10.249010363929846;
1;07:02:35:504;0.22266077;-0.23104046;10.33098;10.335962227743474;
1;07:02:35:515;0.23223756;-0.24420857;10.295067;10.300581269389834;
1;07:02:35:527;0.21787235;-0.2693477;10.253169;10.259020302085075;
1;07:02:35:537;0.5686229;0.1592144;9.321824;9.340507429499072;
