 counter ; timestamp ; amplitude ; accx ; accy ; accz ; magx ; magy ; magz ; gyrx ; gyry ; gyrz ; temp ; act state
349;1521879552;2193;65295;65134;16258;65278;2755;62771;84;65444;65489;0;0
350;1521879553;1882;65305;65129;16307;65242;2724;62761;73;65430;65494;0;0
351;1521879553;2101;65285;65119;16285;65229;2727;62812;82;65423;65488;0;0
352;1521879553;1789;65306;65132;16331;65231;2704;62820;39;65417;65523;0;0
353;1521879553;2241;65280;65119;16299;65217;2693;62752;81;65455;65514;0;0
354;1521879553;2054;65278;65114;16278;65228;2733;62791;55;65435;65512;0;0
355;1521879553;1927;65287;65148;16299;65253;2694;62778;102;65439;65497;0;0
356;1521879553;2040;65282;65103;16274;65255;2707;62784;85;65432;65497;0;0
357;1521879553;1878;65305;65120;16338;65235;2684;62821;68;65437;65498;0;0
358;1521879553;2117;65291;65114;16300;65232;2719;62780;64;65426;65500;0;0
359;1521879553;1884;65285;65120;16292;65214;2715;62750;92;65435;65491;0;0
360;1521879554;2160;65299;65130;16297;65250;2729;62793;72;65444;65487;0;0
361;1521879554;1730;65292;65122;16302;65240;2702;62780;88;65414;65503;0;0
362;1521879554;2238;65296;65119;16301;65261;2701;62802;83;65424;65503;0;0
363;1521879554;1828;65293;65115;16326;65262;2735;62788;75;65447;65502;0;0
364;1521879554;1947;65292;65106;16306;65241;2695;62723;71;65455;65478;0;0
365;1521879554;2074;65286;65119;16292;65240;2730;62752;73;65436;65510;0;0
366;1521879554;1857;65295;65116;16336;65260;2720;62761;95;65433;65532;0;0
367;1521879554;2065;65302;65116;16322;65246;2724;62724;77;65432;0;0;0
368;1521879554;1899;65304;65122;16260;65252;2743;62715;94;65455;65535;0;0
369;1521879555;2162;65305;65137;16296;65226;2735;62782;74;65433;65496;0;0
370;1521879555;1824;65309;65140;16273;65234;2718;62781;93;65455;65511;0;0
371;1521879555;2152;65281;65095;16299;65237;2708;62784;50;65410;65488;0;0
372;1521879555;1731;65306;65120;16340;65244;2734;62777;55;65444;65519;0;0
373;1521879555;1983;65273;65123;16310;65245;2725;62746;104;65429;65496;0;0
374;1521879555;2081;65321;65139;16259;65216;2724;62733;81;65427;2;0;0
375;1521879555;1812;65280;65130;16313;65234;2744;62772;73;65452;248;0;0
376;1521879555;2145;65299;65120;16293;65259;2770;62790;73;65442;65507;0;0
377;1521879555;1800;65299;65118;16309;65221;2721;62733;69;65427;65516;0;0
378;1521879555;2117;65290;65116;16301;65221;2736;62790;96;65423;65521;0;0
379;1521879556;1848;65322;65117;16281;65234;2685;62759;63;65464;65498;0;0
380;1521879556;2189;65287;65136;16295;65240;2703;62745;55;65445;65510;0;0
381;1521879556;1818;65293;65147;16292;65246;2716;62779;49;65444;65515;0;0
382;1521879556;1833;65292;65126;16228;65252;2750;62770;81;65436;65522;0;0
383;1521879556;2091;65293;65116;16318;65238;2712;62722;101;65456;65511;0;0
384;1521879556;1903;65273;65103;16286;65255;2757;62746;67;65431;65523;0;0
385;1521879556;2099;65301;65125;16347;65231;2715;62766;90;65439;65499;0;0
386;1521879556;1891;65304;65134;16275;65277;2723;62755;96;65422;65498;0;0
387;1521879556;2084;65279;65125;16256;65217;2719;62756;52;65443;65525;0;0
388;1521879557;1845;65306;65125;16266;65230;2709;62768;66;65426;13;0;0
389;1521879557;2174;65288;65117;16309;65300;2730;62733;74;65433;65515;0;0
390;1521879557;1812;65285;65109;16281;65262;2712;62759;97;65461;65533;0;0
391;1521879557;2233;65301;65133;16314;65284;2703;62773;51;65404;65502;0;0
392;1521879557;1792;65274;65120;16290;65264;2707;62781;72;65450;65501;0;0
393;1521879557;1896;65314;65121;16289;65276;2702;62759;55;65431;65513;0;0
394;1521879557;2036;65287;65149;16331;65238;2700;62809;77;65458;65508;0;0
395;1521879557;1939;65284;65136;16281;65237;2727;62757;71;65425;65532;0;0
396;1521879557;2116;65291;65139;16265;65244;2721;62765;82;65416;65528;0;0
397;1521879557;1861;65305;65155;16286;65254;2707;62783;72;65432;65508;0;0
398;1521879558;2136;65290;65119;16268;65245;2731;62774;77;65425;65531;0;0
399;1521879558;1762;65299;65135;16325;65228;2708;62789;69;65440;65494;0;0
400;1521879558;2276;65282;65130;16303;65232;2709;62779;63;65420;65505;0;0
401;1521879558;1739;65287;65134;16256;65250;2743;62762;64;65455;65517;0;0
402;1521879558;1934;65299;65121;16302;65268;2735;62791;90;65437;65522;0;0
403;1521879558;2074;65293;65147;16353;65275;2762;62730;110;65467;65500;0;0
404;1521879558;1907;65299;65128;16276;65255;2759;62766;67;65443;65509;0;0
405;1521879558;2089;65279;65104;16434;65291;2767;62803;64;65440;3;0;0
406;1521879558;1814;65265;65006;16425;65254;2720;62821;65533;65397;65503;0;0
407;1521879558;2156;65408;65276;16043;65260;2713;62785;72;65411;65511;0;0
408;1521879559;1839;65151;65197;16221;65254;2730;62800;72;65425;65500;0;0
409;1521879559;2150;65392;65148;16292;65241;2738;62754;103;65456;65502;0;0
410;1521879559;1803;65199;65125;16295;65258;2761;62783;105;65434;65510;0;0
411;1521879559;2181;65381;65115;16337;65248;2749;62792;80;65427;65515;0;0
412;1521879559;2068;65219;65109;16288;65226;2732;62761;77;65434;65500;0;0
413;1521879559;1922;65375;65127;16292;65229;2744;62760;75;65440;65516;0;0
414;1521879559;2077;65281;65118;16342;65249;2753;62746;92;65452;65512;0;0
415;1521879559;1899;65332;65087;16324;65250;2726;62773;98;65443;65522;0;0
416;1521879559;2043;65294;65124;16292;65249;2744;62800;64;65456;65525;0;0
417;1521879560;1839;65299;65114;16337;65255;2798;62775;106;65448;65521;0;0
418;1521879560;2141;65315;65153;16356;65246;2745;62828;89;65439;65492;0;0
419;1521879560;1847;65268;65149;16292;65252;2750;62873;73;65415;65504;0;0
420;1521879560;2220;65333;65146;16297;65271;2756;62847;105;65442;65501;0;0
421;1521879560;2067;65272;65122;16227;65233;2742;62801;102;65429;65499;0;0
422;1521879560;1877;65325;65156;16275;65223;2719;62789;84;65438;65526;0;0
423;1521879560;2056;65258;65135;16376;65222;2709;62798;95;65417;65501;0;0
424;1521879560;1895;65328;65134;16284;65256;2742;62807;73;65433;65510;0;0
425;1521879560;2085;65283;65121;16318;65242;2735;62821;90;65435;65512;0;0
426;1521879560;1865;65289;65144;16309;65232;2745;62881;88;65454;65530;0;0
427;1521879561;2162;65311;65128;16295;65239;2745;62813;78;65397;65516;0;0
428;1521879561;1732;65269;65123;16338;65218;2750;62796;92;65459;9;0;0
429;1521879561;2221;65314;65098;16301;65243;2750;62777;75;65457;65510;0;0
430;1521879561;2035;65307;65134;16292;65272;2751;62837;49;65425;0;0;0
431;1521879561;1923;65293;65126;16328;65254;2761;62795;61;65440;65522;0;0
432;1521879561;2094;65313;65140;16308;65234;2770;62803;70;65436;65496;0;0
433;1521879561;1815;65299;65122;16332;65253;2749;62799;68;65444;65500;0;0
434;1521879561;2136;65311;65126;16287;65265;2740;62798;101;65457;65507;0;0
435;1521879561;1824;65282;65121;16291;65264;2750;62814;82;65438;65509;0;0
436;1521879562;2149;65297;65142;16319;65244;2772;62798;89;65439;0;0;0
437;1521879562;1795;65282;65105;16297;65220;2736;62770;71;65436;65505;0;0
438;1521879562;2075;65287;65113;16296;65235;2733;62771;80;65458;65516;0;0
439;1521879562;1776;65284;65116;16342;65250;2722;62777;62;65444;65503;0;0
440;1521879562;1818;65277;65130;16302;65262;2763;62783;82;65444;65512;0;0
441;1521879562;2054;65325;65138;16298;65264;2752;62831;82;65437;65519;0;0
442;1521879562;1912;65260;65139;16293;65260;2708;62732;71;65438;65523;0;0
443;1521879562;2111;65306;65129;16295;65242;2726;62769;87;65450;65519;0;0
444;1521879562;1890;65324;65124;16292;65250;2699;62776;60;65435;65506;0;0
445;1521879562;2072;65279;65116;16318;65287;2731;62800;71;65423;65471;0;0
446;1521879563;1865;65309;65146;16258;65251;2732;62768;57;65438;65518;0;0
447;1521879563;2193;65287;65137;16307;65245;2720;62778;87;65472;65507;0;0
448;1521879563;1744;65286;65146;16334;65261;2749;62776;59;65444;65506;0;0
449;1521879563;1972;65317;65113;16312;65282;2766;62739;81;65444;65522;0;0
450;1521879563;2015;65298;65134;16329;65250;2767;62770;94;65435;65500;0;0
451;1521879563;1905;65289;65126;16301;65292;2741;62815;78;65472;65498;0;0
452;1521879563;2064;65294;65124;16303;65272;2749;62797;83;65451;65532;0;0
453;1521879563;1933;65293;65119;16343;65256;2742;62799;56;65423;65485;0;0
454;1521879563;2164;65283;65112;16299;65240;2754;62790;81;65442;65523;0;0
455;1521879563;1835;65029;65140;16301;65241;2764;62784;73;65429;65504;0;0
456;1521879564;2178;65290;65125;16294;65234;2744;62802;77;65431;65519;0;0
457;1521879564;1747;65280;65123;16301;65268;2766;62788;78;65446;65508;0;0
458;1521879564;1968;65324;65135;16294;65243;2718;62795;105;65438;65492;0;0
459;1521879564;1773;65280;65139;16283;65292;2752;62795;81;65434;65509;0;0
460;1521879564;1918;65301;65127;16276;65226;2709;62745;91;65452;65520;0;0
461;1521879564;2086;65301;65139;16314;65242;2739;62769;53;65443;65513;0;0
462;1521879564;1853;65295;65133;16337;65262;2730;62756;34;65452;65506;0;0
463;1521879564;2164;65289;65124;16286;65255;2752;62797;76;65436;65522;0;0
464;1521879564;1855;65305;65130;16296;65251;2727;62781;80;65444;65521;0;0
465;1521879565;2201;65293;65122;16296;65232;2767;62806;75;65431;1;0;0
466;1521879565;1831;65312;65145;16318;65239;2768;62774;82;65426;65475;0;0
467;1521879565;2140;65281;65135;16296;65241;2762;62780;89;65425;65498;0;0
468;1521879565;1831;65304;65121;16294;65225;2764;62784;90;65421;65508;0;0
469;1521879565;1860;65304;65142;16305;65236;2735;62786;62;65453;65494;0;0
470;1521879565;2090;65284;65128;16311;65228;2743;62828;86;65452;65491;0;0
471;1521879565;1928;65305;65131;16302;65205;2798;62861;61;65436;65531;0;0
472;1521879565;2012;65531;65144;16290;65241;2781;62790;84;65443;65492;0;0
473;1521879565;1920;65303;65133;16302;65198;2727;62833;66;65444;65522;0;0
474;1521879565;2056;65301;65113;16296;65234;2769;62785;57;65437;65512;0;0
475;1521879566;1832;65304;65125;16332;65248;2740;62815;75;65425;65503;0;0
476;1521879566;2246;65288;65121;16308;65242;2742;62786;70;65399;65502;0;0
477;1521879566;1799;65315;65125;16299;65224;2752;62771;45;65428;65517;0;0
478;1521879566;1912;65284;65135;16305;65219;2744;62814;77;65406;65533;0;0
479;1521879566;2051;65286;65119;16314;65266;2750;62814;87;65435;65510;0;0
480;1521879566;1911;65308;65137;16301;65239;2703;62780;59;65427;65518;0;0
481;1521879566;2080;65264;65124;16320;65263;2736;62780;62;65452;65509;0;0
482;1521879566;1897;65288;65133;16269;65247;2759;62804;75;65434;65512;0;0
483;1521879566;2148;65268;65156;16293;65248;2735;62774;57;65443;65515;0;0
484;1521879567;1727;65283;65154;16309;65256;2743;62780;78;65455;65525;0;0
485;1521879567;2245;65286;65129;16293;65231;2725;62787;56;65424;65500;0;0
486;1521879567;1948;65311;65139;16268;65269;2724;62782;61;65436;65527;0;0
487;1521879567;1995;65284;65127;16333;65241;2716;62790;61;65422;65533;0;0
488;1521879567;2093;65295;65129;16297;65269;2787;62785;68;65441;65524;0;0
489;1521879567;1919;65285;65133;16304;65235;2733;62794;103;65439;65506;0;0
490;1521879567;2124;65294;65127;16303;65237;2724;62811;90;65420;65511;0;0
491;1521879567;1836;65291;65125;16292;65247;2785;62786;54;65428;65511;0;0
492;1521879567;2158;65315;65144;16287;65240;2746;62779;55;65442;65526;0;0
493;1521879567;1846;65295;65139;16292;65263;2748;62790;116;65418;65523;0;0
494;1521879568;2158;65287;65131;16293;65187;2754;62760;78;65432;65521;0;0
495;1521879568;1771;65315;65140;16326;65274;2733;62795;67;65427;65502;0;0
496;1521879568;1910;65292;65124;16252;65218;2769;62783;54;65448;65509;0;0
497;1521879568;2097;65309;65133;16301;65237;2752;62781;58;65428;7;0;0
498;1521879568;1936;65288;65139;16312;65245;2766;62776;73;65445;65502;0;0
499;1521879568;2103;65318;65121;16283;65222;2777;62833;80;65429;65513;0;0
500;1521879568;1898;65286;65127;16299;65250;2764;62783;82;65458;65499;0;0
501;1521879568;2078;65295;65136;16291;65227;2804;62783;58;65422;65500;0;0
502;1521879568;1893;65305;65117;16267;65264;2777;62761;97;65435;65525;0;0
503;1521879568;2188;65279;65125;16303;65224;2810;62803;64;65434;4;0;0
504;1521879569;1784;65282;65141;16388;65247;2808;62804;90;65430;65528;0;0
505;1521879569;1941;65263;65118;16313;65250;2776;62758;85;65421;65507;0;0
506;1521879569;2029;65302;65144;16317;65249;2796;62721;90;65429;65487;0;0
507;1521879569;1958;65316;65109;16305;65215;2799;62786;65;65438;65524;0;0
508;1521879569;1995;65533;65126;16293;65264;2802;62757;73;65460;65529;0;0
509;1521879569;1877;65286;65135;16325;65209;2790;62762;75;65430;65507;0;0
510;1521879569;2107;65288;65130;16278;65270;2751;62805;81;65441;65486;0;0
511;1521879569;1745;65306;65124;16289;65232;2734;62773;74;65422;65527;0;0
512;1521879569;2199;65280;65138;16339;65236;2770;62766;75;65435;65519;0;0
513;1521879570;1713;65293;65121;16287;65223;2763;62774;84;65440;65480;0;0
514;1521879570;2214;65304;65133;16356;65219;2739;62794;73;65437;65516;0;0
515;1521879570;1749;65289;65107;16314;65238;2766;62763;58;65397;65513;0;0
516;1521879570;1913;65303;65129;16288;65252;2749;62804;50;65442;65493;0;0
517;1521879570;2103;65306;65141;16323;65237;2751;62770;70;65430;65512;0;0
518;1521879570;1788;65304;65120;16291;65247;2742;62817;94;65442;65505;0;0
519;1521879570;2143;65303;65125;16292;65281;2751;62776;104;65440;65504;0;0
520;1521879570;1837;65295;65137;16315;65227;2789;62831;66;65414;65500;0;0
521;1521879570;2137;65300;65120;16295;65262;2767;62803;109;65451;65517;0;0
522;1521879570;1855;65318;65124;16312;65191;2762;62787;99;65456;65499;0;0
523;1521879571;2209;65297;65129;16310;65228;2794;62811;85;65419;65491;0;0
524;1521879571;1776;65281;65118;16282;65234;2777;62771;100;65440;65496;0;0
525;1521879571;1904;65303;65132;16297;65260;2767;62778;43;65448;65513;0;0
526;1521879571;2067;65268;65153;16357;65237;2781;62806;87;65449;65513;0;0
527;1521879571;1902;65306;65123;16292;65255;2755;62780;57;65435;65502;0;0
528;1521879571;2095;65295;65146;16320;65239;2795;62814;86;65448;65516;0;0
529;1521879571;1888;65282;65126;16286;65258;2714;62774;83;65438;65513;0;0
530;1521879571;2136;65310;65123;16276;65274;2765;62773;76;65470;65511;0;0
531;1521879571;1879;65269;65141;16309;65256;2777;62796;60;65442;2;0;0
532;1521879572;2220;65318;65143;16304;65241;2755;62810;57;65420;65498;0;0
533;1521879572;1747;65284;65124;16297;65245;2756;62780;92;65430;65506;0;0
534;1521879572;2239;65293;65120;16307;65247;2758;62807;81;65434;65529;0;0
535;1521879572;2049;65293;65130;16296;65265;2773;62777;58;65444;65529;0;0
536;1521879572;1933;65288;65127;16316;65248;2771;62797;84;65431;65509;0;0
537;1521879572;2083;65299;65124;16298;65226;2765;62813;46;65447;65485;0;0
538;1521879572;1885;65295;65132;16309;65238;2733;62771;78;65421;65513;0;0
539;1521879572;2130;65317;65136;16274;65265;2751;62767;53;65427;65505;0;0
540;1521879572;1821;65300;65137;16318;65242;2736;62788;52;65433;65519;0;0
541;1521879572;2181;65285;65134;16261;65252;2740;62750;93;65442;65507;0;0
542;1521879573;1765;65298;65132;16356;65249;2732;62755;33;65457;65526;0;0
543;1521879573;2225;65298;65104;16307;65213;2710;62794;68;65429;65516;0;0
544;1521879573;2078;65293;65128;16282;65273;2757;62792;75;65411;65508;0;0
545;1521879573;1841;65284;65115;16329;65231;2727;62794;56;65431;65526;0;0
546;1521879573;2120;65289;65124;16300;65243;2742;62812;93;65464;65488;0;0
547;1521879573;1846;65284;65144;16287;65236;2754;62779;98;65428;65506;0;0
548;1521879573;2129;65292;65132;16269;65256;2760;62772;72;65437;9;0;0
549;1521879573;1854;65299;65123;16293;65258;2765;62789;56;65414;65518;0;0
550;1521879573;2090;65310;65133;16290;65230;2770;62805;73;65452;65512;0;0
551;1521879573;1855;65267;65129;16344;65257;2737;62807;67;65447;65501;0;0
552;1521879574;2183;65307;65117;16282;65259;2740;62757;52;65397;65507;0;0
553;1521879574;2061;65289;65144;16301;65242;2738;62806;69;65431;65520;0;0
554;1521879574;1894;65293;65122;16322;65236;2733;62781;78;65433;65518;0;0
555;1521879574;2063;65316;65145;16304;65225;2734;62834;91;65448;65496;0;0
556;1521879574;1936;65305;65131;16318;65212;2754;62807;85;65462;65514;0;0
557;1521879574;2008;65299;65112;16311;65224;2759;62817;67;65437;65503;0;0
558;1521879574;1877;65293;65123;16242;65214;2771;62801;94;65449;65517;0;0
559;1521879574;2166;65302;65139;16322;65214;2774;62860;49;65451;65502;0;0
560;1521879574;1787;65031;65125;16327;65184;2722;62795;51;65435;1;0;0
561;1521879575;2171;65307;65126;16256;65221;2744;62815;80;65441;65522;0;0
562;1521879575;1715;65030;65135;16331;65241;2744;62830;65;65430;65505;0;0
563;1521879575;1895;65309;65119;16257;65241;2785;62785;76;65425;65493;0;0
564;1521879575;2056;65306;65148;16308;65227;2767;62837;45;65420;65513;0;0
565;1521879575;1869;65284;65122;16307;65233;2770;62765;48;65425;65508;0;0
566;1521879575;2111;65311;65118;16313;65229;2746;62787;81;65441;16;0;0
567;1521879575;1785;65289;65136;16324;65230;2745;62807;79;65426;65504;0;0
568;1521879575;2150;65302;65136;16356;65231;2736;62815;81;65446;65521;0;0
569;1521879575;1805;65308;65131;16307;65211;2776;62822;66;65450;65524;0;0
570;1521879575;2236;65304;65132;16298;65239;2741;62778;80;65423;253;0;0
571;1521879576;1736;65278;65130;16285;65242;2755;62793;70;65443;65494;0;0
572;1521879576;1931;65304;65146;16296;65229;2746;62807;75;65417;65482;0;0
573;1521879576;2082;65301;65128;16308;65209;2762;62813;75;65445;65518;0;0
574;1521879576;1891;65286;65117;16320;65247;2774;62792;70;65428;65518;0;0
575;1521879576;2152;65317;65123;16272;65236;2747;62821;51;65448;65507;0;0
576;1521879576;1870;65290;65131;16325;65217;2747;62815;78;65462;65504;0;0
577;1521879576;2147;65291;65131;16287;65217;2725;62802;49;65424;65499;0;0
578;1521879576;1835;65296;65131;16337;65241;2773;62782;92;65438;65518;0;0
579;1521879576;2163;65298;65110;16347;65261;2767;62851;76;65420;65502;0;0
580;1521879577;1772;65283;65117;16272;65215;2727;62810;67;65444;65511;0;0
581;1521879577;1926;65306;65134;16302;65211;2754;62770;59;65445;65514;0;0
